Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,30,OAK,ABA,SG,14,98,17.6,0.624,0.067,0.4,NA,NA,11.9,5.4,14.5,14.3,NA,0.3,0.1,0.4,0.211
1969-70,31,LAS,ABA,,4,22,14.6,0.509,0,0.333,NA,NA,11.3,11.2,0,11.4,NA,0,0,0,0.083
Career,NA,,ABA,,18,120,17.1,0.605,0.056,0.389,NA,NA,11.8,6.5,12.5,13.7,NA,0.3,0.2,0.5,0.188
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,OAK,ABA,,14,98,17.6,0.624,0.067,0.4,NA,NA,11.9,5.4,14.5,14.3,NA,0.3,0.1,0.4,0.211
1 season,NA,LAS,ABA,,4,22,14.6,0.509,0,0.333,NA,NA,11.3,11.2,0,11.4,NA,0,0,0,0.083
