Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,30,OAK,ABA,SG,14,NA,98,18,30,0.6,1,2,0.5,17,28,0.607,0.617,7,12,0.583,NA,NA,28,4,6,11,44
1969-70,31,LAS,ABA,,4,NA,22,3,6,0.5,0,0,NA,3,6,0.5,0.5,1,2,0.5,NA,NA,6,2,0,2,7
Career,NA,,ABA,,18,NA,120,21,36,0.583,1,2,0.5,20,34,0.588,0.597,8,14,0.571,NA,NA,34,6,6,13,51
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,OAK,ABA,,14,NA,98,18,30,0.6,1,2,0.5,17,28,0.607,0.617,7,12,0.583,NA,NA,28,4,6,11,44
1 season,NA,LAS,ABA,,4,NA,22,3,6,0.5,0,0,NA,3,6,0.5,0.5,1,2,0.5,NA,NA,6,2,0,2,7
