,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,30,OAK,ABA,,4,,1,,,,4,5,,,,,,,8
1969-70,31,LAS,ABA,,2,,0,,,,1,1,,,,,,,4
Career,,,,,4,,1,,,,4,5,,,,,,,8
1 Season,,OAK,ABA,,4,,1,,,,4,5,,,,,,,8
1 Season,,LAS,ABA,,2,,0,,,,1,1,,,,,,,4
