Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,30,OAK,ABA,SG,14,NA,98,6.6,11,0.6,0.4,0.7,0.5,6.2,10.3,0.607,2.6,4.4,0.583,NA,NA,10.3,1.5,2.2,4,16.2
1969-70,31,LAS,ABA,,4,NA,22,4.9,9.8,0.5,0,0,NA,4.9,9.8,0.5,1.6,3.3,0.5,NA,NA,9.8,3.3,0,3.3,11.5
Career,NA,,ABA,,18,NA,120,6.3,10.8,0.583,0.3,0.6,0.5,6,10.2,0.588,2.4,4.2,0.571,NA,NA,10.2,1.8,1.8,3.9,15.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,OAK,ABA,,14,NA,98,6.6,11,0.6,0.4,0.7,0.5,6.2,10.3,0.607,2.6,4.4,0.583,NA,NA,10.3,1.5,2.2,4,16.2
1 season,NA,LAS,ABA,,4,NA,22,4.9,9.8,0.5,0,0,NA,4.9,9.8,0.5,1.6,3.3,0.5,NA,NA,9.8,3.3,0,3.3,11.5
