Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,28,OAK,ABA,C,77,NA,39,6.3,13.6,0.467,0,0,0,6.3,13.5,0.468,0.467,4.8,7.2,0.668,3.9,8.2,12.2,1.8,2.2,3.6,17.5
Career,NA,,ABA,,77,NA,39,6.3,13.6,0.467,0,0,0,6.3,13.5,0.468,0.467,4.8,7.2,0.668,3.9,8.2,12.2,1.8,2.2,3.6,17.5
