,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1947-48,30,BLB,BAA,,6,,9,10,,,,15
1948-49,31,BLB,BAA,,1,,2,2,,,6,4
Career,,,,,6,,9,10,,,,15
