,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2002-03,19,SEILLINOIS,36,,219,376,47,101,97,136,,199,107,,,,,582,.582,.465,.713,,16.2,5.5,3.0
2003-04,20,SEILLINOIS,33,,278,515,64,165,231,284,,236,113,,,,,851,.540,.388,.813,,25.8,7.2,3.4
Career,,,69,,497,891,111,266,328,420,,435,220,,,,,1433,.558,.417,.781,,20.8,6.3,3.2
