,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1979-80,23,PHO,NBA,,6,7,0,0,6,7,5,6,,,7,4,2,1,2,3,17,
1980-81,24,PHO,NBA,,7,12,1,1,7,12,3,5,,,12,4,1,0,4,6,16,
1981-82,25,PHO,NBA,,2,4,0,0,2,4,0,0,3,2,4,4,2,1,1,2,4,5.0
1984-85,28,TOT,NBA,,3,6,0,1,3,6,5,7,3,8,11,2,2,2,3,5,11,10.2
1984-85,28,SAS,NBA,,3,6,0,1,3,6,5,7,3,8,11,2,2,2,3,5,11,10.2
1985-86,29,TOT,NBA,,1,2,0,0,1,2,2,2,1,1,2,1,0,0,0,3,3,3.0
1985-86,29,UTA,NBA,,1,2,0,0,1,2,2,2,1,1,2,1,0,0,0,3,3,3.0
Career,,,,,7,12,1,1,7,12,5,7,,,12,4,2,2,4,6,17,
3 Seasons,,PHO,NBA,,7,12,1,1,7,12,5,6,,,12,4,2,1,4,6,17,
1 Season,,SAS,NBA,,3,6,0,1,3,6,5,7,3,8,11,2,2,2,3,5,11,10.2
1 Season,,UTA,NBA,,1,2,0,0,1,2,2,2,1,1,2,1,0,0,0,3,3,3.0
