Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,23,PHO,NBA,PF,66,NA,904,129,275,0.469,0,3,0,129,272,0.474,0.469,104,129,0.806,90,151,241,84,28,18,71,102,362
1980-81,24,PHO,NBA,SF,79,NA,2192,286,616,0.464,0,5,0,286,611,0.468,0.464,100,155,0.645,170,297,467,201,82,54,146,236,672
1981-82,25,PHO,NBA,PF,76,22,1298,151,358,0.422,0,2,0,151,356,0.424,0.422,89,134,0.664,112,189,301,100,37,23,80,174,391
1982-83,26,TOT,NBA,PF,75,22,1333,148,304,0.487,0,3,0,148,301,0.492,0.487,79,104,0.76,119,216,335,102,39,31,105,181,375
1982-83,26,PHO,NBA,PF,45,2,551,61,142,0.43,0,2,0,61,140,0.436,0.43,41,54,0.759,44,85,129,58,12,13,56,89,163
1982-83,26,CLE,NBA,PF,30,20,782,87,162,0.537,0,1,0,87,161,0.54,0.537,38,50,0.76,75,131,206,44,27,18,49,92,212
1983-84,27,CLE,NBA,C,81,21,1950,188,387,0.486,1,2,0.5,187,385,0.486,0.487,94,130,0.723,174,310,484,123,68,47,91,282,471
1984-85,28,TOT,NBA,PF,72,5,1288,138,279,0.495,0,1,0,138,278,0.496,0.495,47,64,0.734,122,192,314,62,30,23,48,203,323
1984-85,28,CLE,NBA,PF,18,3,440,46,105,0.438,0,1,0,46,104,0.442,0.438,17,27,0.63,41,63,104,23,5,9,16,53,109
1984-85,28,SAS,NBA,PF,54,2,848,92,174,0.529,0,0,NA,92,174,0.529,0.529,30,37,0.811,81,129,210,39,25,14,32,150,214
1985-86,29,TOT,NBA,PF,36,0,373,31,73,0.425,0,1,0,31,72,0.431,0.425,27,42,0.643,33,53,86,21,13,11,14,65,89
1985-86,29,SAS,NBA,PF,34,0,356,28,67,0.418,0,1,0,28,66,0.424,0.418,26,41,0.634,31,50,81,21,13,11,11,64,82
1985-86,29,UTA,NBA,PF,2,0,17,3,6,0.5,0,0,NA,3,6,0.5,0.5,1,1,1,2,3,5,0,0,0,3,1,7
1987-88,31,PHO,NBA,PF,33,0,359,14,59,0.237,0,1,0,14,58,0.241,0.237,23,28,0.821,37,69,106,14,9,8,14,64,51
Career,NA,,NBA,,518,70,9697,1085,2351,0.462,1,18,0.056,1084,2333,0.465,0.462,563,786,0.716,857,1477,2334,707,306,215,569,1307,2734
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHO,NBA,,299,24,5304,641,1450,0.442,0,13,0,641,1437,0.446,0.442,357,500,0.714,453,791,1244,457,168,116,367,665,1639
3 seasons,NA,CLE,NBA,,129,44,3172,321,654,0.491,1,4,0.25,320,650,0.492,0.492,149,207,0.72,290,504,794,190,100,74,156,427,792
2 seasons,NA,SAS,NBA,,88,2,1204,120,241,0.498,0,1,0,120,240,0.5,0.498,56,78,0.718,112,179,291,60,38,25,43,214,296
1 season,NA,UTA,NBA,,2,0,17,3,6,0.5,0,0,NA,3,6,0.5,0.5,1,1,1,2,3,5,0,0,0,3,1,7
