Season,Team,Lg,Salary
1984-85,Cleveland Cavaliers,NBA,"$142,000"
1985-86,San Antonio Spurs,NBA,"$150,566"
1987-88,Phoenix Suns,NBA,"$175,000"
Career,(may be incomplete),,"$467,566"
