Season,Team,Lg,Salary
1990-91,Minnesota Timberwolves,NBA,"$575,000"
1991-92,Minnesota Timberwolves,NBA,"$705,000"
1992-93,Detroit Pistons,NBA,"$903,000"
1995-96,New Jersey Nets,NBA,"$475,000"
Career,(may be incomplete),,"$2,658,000"
