,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,22,DNR,ABA,,6,,1,,,,3,6,,,,,,,13
1970-71,23,TOT,ABA,,2,,0,,,,2,4,,,,,,,5
1970-71,23,FLO,ABA,,2,,0,,,,2,4,,,,,,,5
1970-71,23,TEX,ABA,,1,,0,,,,0,0,,,,,,,2
Career,,,,,6,,1,,,,3,6,,,,,,,13
1 Season,,DNR,ABA,,6,,1,,,,3,6,,,,,,,13
1 Season,,TEX,ABA,,1,,0,,,,0,0,,,,,,,2
1 Season,,FLO,ABA,,2,,0,,,,2,4,,,,,,,5
