Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,24,HOU,NBA,SF,58,13,1070,3.8,10.3,0.367,0.1,0.3,0.25,3.7,10,0.37,3.7,6.1,0.617,0.9,1.4,2.4,3.7,2.1,0.3,3.3,4.2,11.3
1998-99,25,TOT,NBA,SG-SF,13,1,156,3,12,0.25,0.2,1.6,0.143,2.8,10.4,0.267,3.7,5.8,0.64,2.1,1.8,3.9,2.5,1.2,0.5,4.6,4.8,9.9
1998-99,25,HOU,NBA,SF,3,0,33,2.2,8.7,0.25,0,0,NA,2.2,8.7,0.25,5.5,6.5,0.833,2.2,2.2,4.4,1.1,1.1,0,5.5,5.5,9.8
1998-99,25,VAN,NBA,SG,10,1,123,3.2,12.9,0.25,0.3,2,0.143,2.9,10.8,0.27,3.2,5.6,0.579,2,1.8,3.8,2.9,1.2,0.6,4.4,4.7,10
1999-00,26,DAL,NBA,SF,1,0,8,0,13.5,0,0,0,NA,0,13.5,0,0,0,NA,4.5,0,4.5,0,9,0,9,0,0
Career,NA,,NBA,,72,14,1234,3.6,10.5,0.347,0.1,0.4,0.2,3.6,10.1,0.354,3.7,6,0.62,1.1,1.5,2.6,3.5,2,0.4,3.5,4.3,11.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,61,13,1103,3.7,10.2,0.364,0.1,0.3,0.25,3.7,10,0.367,3.8,6.1,0.624,1,1.4,2.4,3.6,2.1,0.3,3.3,4.2,11.3
1 season,NA,VAN,NBA,,10,1,123,3.2,12.9,0.25,0.3,2,0.143,2.9,10.8,0.27,3.2,5.6,0.579,2,1.8,3.8,2.9,1.2,0.6,4.4,4.7,10
1 season,NA,DAL,NBA,,1,0,8,0,13.5,0,0,0,NA,0,13.5,0,0,0,NA,4.5,0,4.5,0,9,0,9,0,0
