Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,25,PRO,BAA,NA,25,NA,NA,3.8,15,0.253,2.5,4.2,0.606,NA,0.6,2.5,10.1
1948-49,26,TOT,BAA,NA,56,NA,NA,2.3,7.3,0.314,1.9,2.9,0.681,NA,1.2,1.8,6.5
1948-49,26,PRO,BAA,NA,11,NA,NA,1.5,6.6,0.219,1.9,2.3,0.84,NA,1,1.2,4.8
1948-49,26,BLB,BAA,NA,27,NA,NA,1.6,5.5,0.295,1.4,2,0.709,NA,1,1.3,4.7
1948-49,26,BOS,BAA,NA,18,NA,NA,3.8,10.3,0.368,2.7,4.4,0.613,NA,1.6,2.7,10.3
1949-50,27,TOT,NBA,NA,54,NA,NA,2.6,9,0.294,2.4,3.4,0.694,NA,1.6,2.6,7.6
1949-50,27,BLB,NBA,NA,38,NA,NA,2.8,9.2,0.305,2.4,3.5,0.697,NA,1.7,2.6,8.1
1949-50,27,BOS,NBA,NA,16,NA,NA,2.3,8.5,0.265,2.2,3.2,0.686,NA,1.4,2.4,6.7
Career,NA,,TOT,NA,135,NA,NA,2.7,9.4,0.288,2.2,3.3,0.669,NA,1.3,2.2,7.6
,NA,,BAA,NA,81,NA,NA,2.8,9.7,0.285,2.1,3.3,0.652,NA,1,2,7.6
,NA,,NBA,NA,54,NA,NA,2.6,9,0.294,2.4,3.4,0.694,NA,1.6,2.6,7.6
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BLB,BAA,NA,65,NA,NA,2.3,7.7,0.302,2,2.9,0.701,NA,1.4,2.1,6.7
2 seasons,NA,PRO,BAA,NA,36,NA,NA,3.1,12.5,0.247,2.3,3.6,0.651,NA,0.8,2.1,8.5
2 seasons,NA,BOS,BAA,NA,34,NA,NA,3.1,9.4,0.324,2.5,3.9,0.641,NA,1.5,2.6,8.6
