Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,25,PRO,BAA,NA,25,NA,NA,NA,NA,0.253,NA,NA,0.606,NA,NA,NA,NA
1948-49,26,TOT,BAA,NA,56,NA,NA,NA,NA,0.314,NA,NA,0.681,NA,NA,NA,NA
1948-49,26,PRO,BAA,NA,11,NA,NA,NA,NA,0.219,NA,NA,0.84,NA,NA,NA,NA
1948-49,26,BLB,BAA,NA,27,NA,NA,NA,NA,0.295,NA,NA,0.709,NA,NA,NA,NA
1948-49,26,BOS,BAA,NA,18,NA,NA,NA,NA,0.368,NA,NA,0.613,NA,NA,NA,NA
1949-50,27,TOT,NBA,NA,54,NA,NA,NA,NA,0.294,NA,NA,0.694,NA,NA,NA,NA
1949-50,27,BLB,NBA,NA,38,NA,NA,NA,NA,0.305,NA,NA,0.697,NA,NA,NA,NA
1949-50,27,BOS,NBA,NA,16,NA,NA,NA,NA,0.265,NA,NA,0.686,NA,NA,NA,NA
Career,NA,,TOT,NA,135,NA,NA,NA,NA,0.288,NA,NA,0.669,NA,NA,NA,NA
,NA,,BAA,NA,81,NA,NA,NA,NA,0.285,NA,NA,0.652,NA,NA,NA,NA
,NA,,NBA,NA,54,NA,NA,NA,NA,0.294,NA,NA,0.694,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BLB,BAA,NA,65,NA,NA,NA,NA,0.302,NA,NA,0.701,NA,NA,NA,NA
2 seasons,NA,PRO,BAA,NA,36,NA,NA,NA,NA,0.247,NA,NA,0.651,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,34,NA,NA,NA,NA,0.324,NA,NA,0.641,NA,NA,NA,NA
