Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,25,CHI,NBA,SF,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
1986-87,27,GSW,NBA,SF,10,8,17.7,1.8,4.6,0.391,0.1,0.1,1,1.7,4.5,0.378,0.402,0.6,0.9,0.667,0.5,1.6,2.1,1.2,1.1,0.6,0.2,2,4.3
1988-89,29,GSW,NBA,PF,8,7,33.4,5,10.3,0.488,1.3,4.4,0.286,3.8,5.9,0.638,0.549,3.6,4.3,0.853,2.9,4.5,7.4,2.5,1.6,0.9,1.4,2.4,14.9
1990-91,31,GSW,NBA,SF,9,3,23.8,2.9,6.8,0.426,0.9,2.9,0.308,2,3.9,0.514,0.492,2.6,3.1,0.821,1,2.2,3.2,2,0.2,0.9,0.8,3.1,9.2
1991-92,32,GSW,NBA,SF,2,2,8.5,1,2.5,0.4,0,1,0,1,1.5,0.667,0.4,1,1,1,0,0,0,0.5,0.5,0,0,0.5,3
1993-94,34,CLE,NBA,SF,3,2,19,1.3,3.7,0.364,0.7,2.3,0.286,0.7,1.3,0.5,0.455,0.3,0.7,0.5,0.7,0.7,1.3,1.3,0.3,0.3,1,3.3,3.7
Career,NA,,NBA,,33,22,22.2,2.7,6.2,0.439,0.6,2.2,0.296,2.1,4.1,0.515,0.49,1.8,2.3,0.813,1.2,2.2,3.4,1.7,0.8,0.7,0.7,2.4,7.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,GSW,NBA,,29,20,23.3,3,6.7,0.443,0.7,2.2,0.297,2.3,4.5,0.515,0.492,2.1,2.5,0.822,1.3,2.5,3.8,1.8,0.9,0.7,0.7,2.3,8.7
1 season,NA,CLE,NBA,,3,2,19,1.3,3.7,0.364,0.7,2.3,0.286,0.7,1.3,0.5,0.455,0.3,0.7,0.5,0.7,0.7,1.3,1.3,0.3,0.3,1,3.3,3.7
1 season,NA,CHI,NBA,,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
