Season,Team,Lg,Salary
1984-85,Chicago Bulls,NBA,"$160,000"
1985-86,Seattle SuperSonics,NBA,"$190,000"
1987-88,Golden State Warriors,NBA,"$150,000"
1988-89,Golden State Warriors,NBA,"$350,000"
1990-91,Golden State Warriors,NBA,"$500,000"
1991-92,Golden State Warriors,NBA,"$550,000"
1993-94,Sacramento Kings,NBA,"$150,000"
1994-95,Golden State Warriors,NBA,"$15,800"
Career,(may be incomplete),,"$2,065,800"
