,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,23,CLE,NBA,,11,18,0,,11,,8,9,,,22,8,,,,,26,
1981-82,24,TOT,NBA,,10,,1,,,,10,11,,,,,,,,,30,
1981-82,24,CLE,NBA,,10,16,1,2,10,16,10,11,7,9,15,4,,4,,6,30,
1981-82,24,DET,NBA,,9,,1,,,,8,9,,,,,,,,,24,
1982-83,25,DET,NBA,,15,21,1,,15,,9,12,,,,,,,,,30,
1983-84,26,DET,NBA,,13,21,0,2,13,20,10,11,12,17,22,6,3,4,6,6,33,32.9
1984-85,27,DET,NBA,,16,27,1,3,16,26,12,13,11,18,23,6,5,5,6,6,35,31.6
1985-86,28,DET,NBA,,13,24,1,2,13,24,12,12,9,20,24,5,4,4,6,6,29,30.7
1986-87,29,DET,NBA,,14,27,1,4,14,27,12,12,9,17,22,7,3,3,7,6,30,29.5
1987-88,30,DET,NBA,,14,23,2,3,13,22,9,12,7,16,18,8,4,4,5,6,30,25.5
1988-89,31,DET,NBA,,11,22,3,5,11,21,10,12,5,18,22,7,4,6,6,6,32,26.2
1989-90,32,DET,NBA,,11,19,5,8,11,18,10,12,6,18,23,5,3,4,5,6,31,34.8
1990-91,33,DET,NBA,,11,19,3,8,9,15,6,7,6,17,20,7,4,3,4,6,25,21.7
1991-92,34,DET,NBA,,12,19,4,6,11,18,4,5,5,11,12,6,4,3,5,5,26,25.9
1992-93,35,DET,NBA,,10,16,2,3,9,16,6,6,11,12,14,7,5,2,4,6,24,25.6
1993-94,36,DET,NBA,,12,17,1,2,12,16,4,5,2,8,9,6,2,2,3,5,26,23.2
Career,,,,,16,,5,,,,12,13,,,,,,,,,35,
13 Seasons,,DET,NBA,,16,,5,,,,12,13,,,,,,,,,35,
2 Seasons,,CLE,NBA,,11,18,1,,11,,10,11,,,22,8,,,,,30,
