Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,26,DET,NBA,C,5,NA,165,29,51,0.569,0,0,NA,29,51,0.569,0.569,18,20,0.9,14,48,62,12,4,3,12,23,76
1984-85,27,DET,NBA,C,9,9,325,48,107,0.449,0,2,0,48,105,0.457,0.449,36,51,0.706,36,60,96,15,7,7,16,32,132
1985-86,28,DET,NBA,C,4,4,168,34,68,0.5,1,1,1,33,67,0.493,0.507,21,23,0.913,20,36,56,1,2,3,8,19,90
1986-87,29,DET,NBA,C,15,15,543,84,163,0.515,1,5,0.2,83,158,0.525,0.518,15,24,0.625,30,126,156,37,15,12,20,53,184
1987-88,30,DET,NBA,C,23,23,779,114,250,0.456,5,17,0.294,109,233,0.468,0.466,40,45,0.889,43,178,221,44,18,19,30,77,273
1988-89,31,DET,NBA,C,17,17,497,66,142,0.465,15,42,0.357,51,100,0.51,0.518,25,31,0.806,26,114,140,31,6,8,19,55,172
1989-90,32,DET,NBA,C,20,20,667,91,199,0.457,15,43,0.349,76,156,0.487,0.495,25,29,0.862,41,170,211,28,23,18,16,77,222
1990-91,33,DET,NBA,C,15,15,446,66,148,0.446,5,17,0.294,61,131,0.466,0.463,27,31,0.871,42,80,122,19,5,12,17,54,164
1991-92,34,DET,NBA,C,5,4,145,17,46,0.37,2,10,0.2,15,36,0.417,0.391,5,5,1,5,28,33,8,4,1,5,18,41
Career,NA,,NBA,,113,107,3735,549,1174,0.468,44,137,0.321,505,1037,0.487,0.486,212,259,0.819,257,840,1097,195,84,83,143,408,1354
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,DET,NBA,,113,107,3735,549,1174,0.468,44,137,0.321,505,1037,0.487,0.486,212,259,0.819,257,840,1097,195,84,83,143,408,1354
