Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1996-97,24,MIA,NBA,SF,17,554,9.9,0.48,0.369,0.238,4.7,12.7,8.7,12.7,1.7,0.3,13.9,18.7,NA,-0.2,1,0.8,0.072,NA,-1,1.4,0.4,0.3
1997-98,25,MIA,NBA,SF,5,129,2.1,0.331,0.244,0.089,3.8,16.8,10.4,13.1,1.3,0.6,16.1,21.6,NA,-0.5,0.2,-0.3,-0.122,NA,-6.2,-1.7,-7.9,-0.2
1998-99,26,MIA,NBA,SF,5,152,8.9,0.472,0.286,0.184,3.4,7.4,5.4,14.9,0.8,0,15.9,21.7,NA,-0.1,0,-0.1,-0.036,NA,-0.2,-2.3,-2.5,0
1999-00,27,MIA,NBA,SF,10,423,13.1,0.499,0.21,0.268,2.5,10.4,6.5,15.5,1.5,0.4,12,23.3,NA,0.1,0.8,0.9,0.105,NA,0.5,0.1,0.6,0.3
2000-01,28,CHH,NBA,SF,10,419,20.7,0.505,0.101,0.423,4.7,12.4,8.5,26.9,1.6,0.6,10.8,30.5,NA,0.9,0.5,1.4,0.155,NA,3.5,0.2,3.6,0.6
2001-02,29,CHH,NBA,SF,1,10,-19,0,0.167,0,0,11.4,5.6,14.4,0,0,0,26.8,NA,-0.1,0,-0.1,-0.543,NA,-14.9,-7.8,-22.7,-0.1
2002-03,30,NOH,NBA,SF,4,162,20.6,0.524,0.19,0.443,0,10.6,5.3,26.2,1.4,0.5,9.6,30,NA,0.4,0,0.4,0.121,NA,5,-0.9,4.1,0.3
Career,NA,,NBA,,52,1849,13.2,0.484,0.221,0.306,3.6,11.8,7.7,18,1.5,0.4,12.3,23.9,NA,0.5,2.5,3,0.077,NA,0.5,0.1,0.6,1.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIA,NBA,,37,1258,10.1,0.471,0.286,0.227,3.7,11.7,7.7,13.9,1.5,0.3,13.7,20.9,NA,-0.6,2,1.3,0.05,NA,-0.9,0.2,-0.7,0.4
2 seasons,NA,CHH,NBA,,11,429,19.7,0.493,0.103,0.411,4.6,12.4,8.4,26.6,1.5,0.6,10.6,30.4,NA,0.7,0.5,1.2,0.139,NA,3,0,3,0.5
1 season,NA,NOH,NBA,,4,162,20.6,0.524,0.19,0.443,0,10.6,5.3,26.2,1.4,0.5,9.6,30,NA,0.4,0,0.4,0.121,NA,5,-0.9,4.1,0.3
