,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,28,CHH,NBA,SF,76,2989,.413,14.2,.792,.192,.105,.208,.286,.208,.428,.596,.473,.381,.332,.356,.534,.016,19,.893,.260,.413,1,0
2001-02,29,CHH,NBA,SF,40,1601,.407,14.0,.849,.149,.129,.258,.313,.151,.415,.550,.396,.391,.378,.366,.397,.005,4,.951,.152,.471,0,0
2002-03,30,NOH,NBA,SF,82,3321,.422,14.2,.807,.146,.125,.281,.256,.193,.430,.558,.444,.438,.342,.389,.374,.013,20,.891,.193,.407,0,0
2003-04,31,NOH,NBA,SF,19,730,.392,14.3,.832,.136,.093,.352,.251,.168,.414,.389,.351,.436,.420,.284,.358,.003,1,.789,.119,.250,0,0
Career,,,NBA,,217,8641,.414,14.2,.812,.161,.116,.259,.276,.188,.425,.558,.436,.414,.353,.364,.430,.012,44,.894,.205,.409,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHH,NBA,,116,4590,.411,14.1,.812,.177,.114,.226,.295,.188,.423,.582,.442,.385,.349,.359,.485,.012,23,.910,.229,.424,1,0
2 seasons,,NOH,NBA,,101,4051,.416,14.2,.812,.144,.118,.295,.255,.188,.427,.526,.430,.438,.358,.370,.371,.011,21,.877,.180,.388,0,0
