,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,22,CLE,NBA,SG,3,4,.000,22.0,.500,.000,.000,.000,.500,.500,.000,,,,.000,.000,,.000,0,,.000,,0,0
2006-07,23,CLE,NBA,SG,20,616,.381,12.4,.693,.376,.063,.095,.159,.307,.397,.465,.083,.278,.433,.345,.558,.053,9,.950,.362,.429,0,0
2007-08,24,CLE,NBA,SG,8,111,.385,12.9,.654,.385,.038,.115,.115,.346,.353,.300,.000,.333,.667,.444,.500,.000,0,1.000,.333,.667,0,0
2008-09,25,CLE,NBA,SF,11,91,.500,13.1,.600,.400,.050,.100,.050,.400,.667,.750,1.000,.500,.000,.250,.500,.000,0,1.000,.125,.000,0,0
2011-12,28,BOS,NBA,SF,10,40,.333,16.4,.444,.333,.000,.000,.111,.556,.500,.667,,,.000,.200,.500,.000,0,1.000,.000,,0,0
Career,,,NBA,,52,862,.386,12.7,.671,.374,.057,.093,.146,.329,.412,.478,.143,.304,.417,.333,.544,.041,9,.963,.309,.440,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CLE,NBA,,42,822,.388,12.6,.679,.376,.059,.097,.148,.321,.410,.472,.143,.304,.429,.342,.545,.042,9,.962,.329,.440,0,0
1 season,,BOS,NBA,,10,40,.333,16.4,.444,.333,.000,.000,.111,.556,.500,.667,,,.000,.200,.500,.000,0,1.000,.000,,0,0
