,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,20,POR,NBA,PG,2,11,.333,9.0,.833,.500,.167,.000,.167,.167,.400,.667,.000,,.000,.000,.000,.000,0,,.000,,0,0
2009-10,21,POR,NBA,SG,6,166,.431,11.9,.769,.354,.169,.015,.231,.231,.440,.609,.273,1.000,.267,.400,.409,.046,2,1.000,.200,.667,0,0
2012-13,24,MEM,NBA,PG,15,320,.358,19.1,.569,.102,.088,.036,.343,.431,.397,.429,.167,.000,.489,.305,.290,.015,2,.889,.254,.333,1,0
2014-15,26,MIL,NBA,PG,6,120,.343,13.7,.800,.229,.171,.086,.314,.200,.357,.375,.500,.333,.273,.286,.400,.000,0,1.000,.286,.500,0,0
2017-18,29,PHI,NBA,SG,1,2,,,,,,,,,,,,,,,,,0,,,,0,0
Career,,,NBA,,30,619,.374,16.1,.663,.198,.123,.037,.305,.337,.404,.521,.267,.222,.405,.317,.338,.021,4,.923,.244,.400,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,15,320,.358,19.1,.569,.102,.088,.036,.343,.431,.397,.429,.167,.000,.489,.305,.290,.015,2,.889,.254,.333,1,0
2 seasons,,POR,NBA,,8,177,.423,11.6,.775,.366,.169,.014,.225,.225,.436,.615,.250,1.000,.250,.375,.375,.042,2,1.000,.188,.667,0,0
1 season,,MIL,NBA,,6,120,.343,13.7,.800,.229,.171,.086,.314,.200,.357,.375,.500,.333,.273,.286,.400,.000,0,1.000,.286,.500,0,0
1 season,,PHI,NBA,,1,2,,,,,,,,,,,,,,,,,0,,,,0,0
