Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2008-09,20,POR,NBA,PG,2,0,11,10.4,31.2,0.333,0,5.2,0,10.4,26,0.4,10.4,15.6,0.667,0,5.2,5.2,0,0,5.2,5.2,0,31.2,NA,77,110
2009-10,21,POR,NBA,SG,6,2,166,9.3,21.5,0.431,2,5,0.4,7.3,16.6,0.44,6.3,7.9,0.792,1.3,4,5.3,7.6,0.7,0,2.6,7,26.8,NA,112,122
2012-13,24,MEM,NBA,PG,15,0,320,8.3,23.3,0.358,3.1,10,0.305,5.3,13.2,0.397,3.9,4.4,0.885,0.2,4.9,5.1,5.4,1.2,0.8,2.7,5.9,23.6,NA,97,107
2014-15,26,MIL,NBA,PG,6,0,120,5.2,15,0.343,0.9,3,0.286,4.3,12,0.357,5.6,7.3,0.765,1.7,4.7,6.4,7.7,0.9,0.9,1.7,5.2,16.8,NA,104,110
2017-18,29,PHI,NBA,SG,1,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,115
Career,NA,,NBA,,30,2,619,7.9,21.2,0.374,2.3,7.1,0.317,5.7,14,0.404,5,6.1,0.814,0.8,4.6,5.4,6.4,1,0.7,2.5,5.9,23.1,NA,102,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MEM,NBA,,15,0,320,8.3,23.3,0.358,3.1,10,0.305,5.3,13.2,0.397,3.9,4.4,0.885,0.2,4.9,5.1,5.4,1.2,0.8,2.7,5.9,23.6,NA,97,107
2 seasons,NA,POR,NBA,,8,2,177,9.3,22.1,0.423,1.9,5,0.375,7.5,17.1,0.436,6.5,8.4,0.778,1.2,4,5.3,7.2,0.6,0.3,2.8,6.5,27.1,NA,109,122
1 season,NA,MIL,NBA,,6,0,120,5.2,15,0.343,0.9,3,0.286,4.3,12,0.357,5.6,7.3,0.765,1.7,4.7,6.4,7.7,0.9,0.9,1.7,5.2,16.8,NA,104,110
1 season,NA,PHI,NBA,,1,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,115
