,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2008-09,20,POR,NBA,34:03,7,11,1,3,7,11,11,11,1,4,4,8,2,1,4,6,23,20.3
2009-10,21,POR,NBA,41:52,10,24,3,5,8,22,10,12,2,6,6,9,3,1,4,6,31,24.6
2010-11,22,TOT,NBA,42:53,10,20,5,7,9,14,11,12,2,7,8,11,4,1,6,6,31,28.4
2010-11,22,NOH,NBA,19:48,5,10,1,3,4,7,4,5,1,3,3,9,1,1,4,4,15,14.9
2010-11,22,TOR,NBA,42:53,10,20,5,7,9,14,11,12,2,7,8,11,4,1,6,6,31,28.4
2011-12,23,TOR,NBA,43:35,10,23,6,10,7,13,7,9,1,6,6,10,4,1,5,6,30,25.7
2012-13,24,MEM,NBA,41:21,11,20,4,9,8,14,6,6,2,6,7,11,4,3,4,6,30,20.7
2013-14,25,TOT,NBA,40:48,12,21,5,12,7,13,9,11,2,7,7,9,3,2,6,6,29,18.5
2013-14,25,MEM,NBA,33:51,6,13,4,6,6,12,9,11,2,7,7,6,3,2,3,6,22,16.8
2013-14,25,BOS,NBA,40:48,12,21,5,12,7,13,4,7,1,6,6,9,3,1,6,5,29,18.5
2014-15,26,MIL,NBA,38:34,7,14,3,4,6,12,8,8,2,8,8,9,3,1,5,5,20,17.0
2015-16,27,MIL,NBA,46:40,8,16,6,10,7,9,7,8,2,7,8,10,4,2,5,5,26,21.0
2016-17,28,PHI,NBA,30:21,6,15,1,2,5,13,5,6,1,5,6,6,0,0,5,3,18,9.7
2017-18,29,PHI,NBA,40:27,7,13,4,9,4,7,6,8,2,5,5,5,4,1,4,5,18,13.3
2018-19,30,MIN,NBA,43:24,8,19,4,11,7,13,5,6,2,8,8,12,2,1,4,5,19,20.2
Career,,,,46:40,12,24,6,12,9,22,11,12,2,8,8,12,4,3,6,6,31,28.4
2 Seasons,,MIL,NBA,46:40,8,16,6,10,7,12,8,8,2,8,8,10,4,2,5,5,26,21.0
2 Seasons,,POR,NBA,41:52,10,24,3,5,8,22,11,12,2,6,6,9,3,1,4,6,31,24.6
2 Seasons,,MEM,NBA,41:21,11,20,4,9,8,14,9,11,2,7,7,11,4,3,4,6,30,20.7
2 Seasons,,TOR,NBA,43:35,10,23,6,10,9,14,11,12,2,7,8,11,4,1,6,6,31,28.4
2 Seasons,,PHI,NBA,40:27,7,15,4,9,5,13,6,8,2,5,6,6,4,1,5,5,18,13.3
1 Season,,BOS,NBA,40:48,12,21,5,12,7,13,4,7,1,6,6,9,3,1,6,5,29,18.5
1 Season,,MIN,NBA,43:24,8,19,4,11,7,13,5,6,2,8,8,12,2,1,4,5,19,20.2
1 Season,,NOH,NBA,19:48,5,10,1,3,4,7,4,5,1,3,3,9,1,1,4,4,15,14.9
