Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,20,POR,NBA,PG,2,0,11,2,6,0.333,0,1,0,2,5,0.4,0.333,2,3,0.667,0,1,1,0,0,1,1,0,6
2009-10,21,POR,NBA,SG,6,2,166,28,65,0.431,6,15,0.4,22,50,0.44,0.477,19,24,0.792,4,12,16,23,2,0,8,21,81
2012-13,24,MEM,NBA,PG,15,0,320,49,137,0.358,18,59,0.305,31,78,0.397,0.423,23,26,0.885,1,29,30,32,7,5,16,35,139
2014-15,26,MIL,NBA,PG,6,0,120,12,35,0.343,2,7,0.286,10,28,0.357,0.371,13,17,0.765,4,11,15,18,2,2,4,12,39
2017-18,29,PHI,NBA,SG,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
Career,NA,,NBA,,30,2,619,91,243,0.374,26,82,0.317,65,161,0.404,0.428,57,70,0.814,9,53,62,73,11,8,29,68,265
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MEM,NBA,,15,0,320,49,137,0.358,18,59,0.305,31,78,0.397,0.423,23,26,0.885,1,29,30,32,7,5,16,35,139
2 seasons,NA,POR,NBA,,8,2,177,30,71,0.423,6,16,0.375,24,55,0.436,0.465,21,27,0.778,4,13,17,23,2,1,9,21,87
1 season,NA,MIL,NBA,,6,0,120,12,35,0.343,2,7,0.286,10,28,0.357,0.371,13,17,0.765,4,11,15,18,2,2,4,12,39
1 season,NA,PHI,NBA,,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
