Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,30,TOT,BAA,NA,52,NA,NA,187,585,0.32,172,228,0.754,NA,156,112,546
1948-49,30,INJ,BAA,NA,18,NA,NA,78,237,0.329,70,92,0.761,NA,69,40,226
1948-49,30,FTW,BAA,NA,34,NA,NA,109,348,0.313,102,136,0.75,NA,87,72,320
1949-50,31,INO,NBA,NA,64,NA,NA,217,614,0.353,223,285,0.782,NA,226,143,657
1950-51,32,INO,NBA,NA,26,NA,NA,40,135,0.296,14,23,0.609,49,42,30,94
Career,NA,,TOT,NA,142,NA,NA,444,1334,0.333,409,536,0.763,49,424,285,1297
,NA,,NBA,NA,90,NA,NA,257,749,0.343,237,308,0.769,49,268,173,751
,NA,,BAA,NA,52,NA,NA,187,585,0.32,172,228,0.754,NA,156,112,546
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INO,NBA,NA,90,NA,NA,257,749,0.343,237,308,0.769,49,268,173,751
1 season,NA,FTW,BAA,NA,34,NA,NA,109,348,0.313,102,136,0.75,NA,87,72,320
1 season,NA,INJ,BAA,NA,18,NA,NA,78,237,0.329,70,92,0.761,NA,69,40,226
