Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,30,TOT,BAA,NA,52,NA,NA,3.6,11.3,0.32,3.3,4.4,0.754,NA,3,2.2,10.5
1948-49,30,INJ,BAA,NA,18,NA,NA,4.3,13.2,0.329,3.9,5.1,0.761,NA,3.8,2.2,12.6
1948-49,30,FTW,BAA,NA,34,NA,NA,3.2,10.2,0.313,3,4,0.75,NA,2.6,2.1,9.4
1949-50,31,INO,NBA,NA,64,NA,NA,3.4,9.6,0.353,3.5,4.5,0.782,NA,3.5,2.2,10.3
1950-51,32,INO,NBA,NA,26,NA,NA,1.5,5.2,0.296,0.5,0.9,0.609,1.9,1.6,1.2,3.6
Career,NA,,TOT,NA,142,NA,NA,3.1,9.4,0.333,2.9,3.8,0.763,1.9,3,2,9.1
,NA,,NBA,NA,90,NA,NA,2.9,8.3,0.343,2.6,3.4,0.769,1.9,3,1.9,8.3
,NA,,BAA,NA,52,NA,NA,3.6,11.3,0.32,3.3,4.4,0.754,NA,3,2.2,10.5
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,INO,NBA,NA,90,NA,NA,2.9,8.3,0.343,2.6,3.4,0.769,1.9,3,1.9,8.3
1 season,NA,FTW,BAA,NA,34,NA,NA,3.2,10.2,0.313,3,4,0.75,NA,2.6,2.1,9.4
1 season,NA,INJ,BAA,NA,18,NA,NA,4.3,13.2,0.329,3.9,5.1,0.761,NA,3.8,2.2,12.6
