,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,22,MIA,NBA,PG,13,510,.455,8.4,.958,.444,.132,.180,.201,.042,.459,.571,.360,.353,.368,.375,.241,.058,11,1.000,.375,.667,1,0
2004-05,23,MIA,NBA,SG,14,571,.484,10.4,.964,.363,.100,.171,.331,.036,.498,.598,.536,.458,.398,.100,.244,.082,20,1.000,.000,,0,0
2005-06,24,MIA,NBA,SG,23,959,.497,11.2,.916,.327,.104,.150,.336,.084,.507,.639,.413,.424,.446,.378,.210,.073,32,.643,.243,.556,1,0
2006-07,25,MIA,NBA,SG,4,162,.429,12.2,.940,.286,.119,.131,.405,.060,.456,.542,.500,.636,.324,.000,.056,.048,3,,.000,,1,0
2008-09,27,MIA,NBA,SG,7,285,.439,15.5,.677,.232,.077,.116,.252,.323,.476,.528,.500,.389,.462,.360,.280,.058,8,.111,.060,.333,2,0
2009-10,28,MIA,NBA,SG,5,210,.564,13.0,.664,.355,.091,.100,.118,.336,.644,.795,.500,.364,.538,.405,.298,.091,10,.200,.027,.000,0,0
2010-11,29,MIA,NBA,SG,21,828,.485,10.6,.861,.327,.223,.147,.164,.139,.520,.713,.398,.345,.459,.269,.305,.080,28,.500,.077,.750,2,0
2011-12,30,MIA,NBA,SG,23,907,.462,10.5,.920,.310,.188,.190,.232,.080,.477,.697,.425,.407,.283,.294,.348,.075,28,.100,.059,.500,0,0
2012-13,31,MIA,NBA,SG,22,782,.457,9.5,.987,.330,.200,.187,.270,.013,.460,.654,.349,.424,.329,.250,.455,.063,19,1.000,.500,.500,0,0
2013-14,32,MIA,NBA,SG,20,693,.500,11.2,.914,.234,.263,.158,.259,.086,.512,.662,.575,.386,.389,.375,.315,.032,9,.333,.208,.000,1,0
2015-16,34,MIA,NBA,SG,14,473,.469,11.7,.909,.197,.244,.220,.248,.091,.463,.640,.403,.446,.397,.522,.187,.031,7,.250,.174,.500,1,0
2016-17,35,CHI,NBA,SG,6,190,.372,11.7,.802,.279,.209,.174,.140,.198,.377,.417,.389,.333,.333,.353,.269,.000,0,.667,.118,.500,0,0
2017-18,36,MIA,NBA,SG,5,127,.443,10.7,.943,.243,.214,.200,.286,.057,.470,.647,.333,.500,.400,.000,.323,.086,4,,.000,,0,0
Career,,,NBA,,177,6697,.474,11.0,.900,.308,.171,.167,.254,.100,.489,.644,.432,.412,.389,.338,.286,.063,179,.359,.115,.457,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 seasons,,MIA,NBA,,171,6507,.476,10.9,.903,.309,.170,.167,.257,.097,.491,.650,.434,.414,.390,.337,.286,.065,179,.340,.115,.455,9,0
1 season,,CHI,NBA,,6,190,.372,11.7,.802,.279,.209,.174,.140,.198,.377,.417,.389,.333,.333,.353,.269,.000,0,.667,.118,.500,0,0
