,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2019-20,24,PHO,NBA,PF,3,15,,,,69%,31%,-58.8,-57.9,0,0,0,0,0,0,0,0,0
Career,,,NBA,,3,15,,,,69%,31%,-58.8,-57.9,0,0,0,0,0,0,0,0,0
