Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,20,ORL,NBA,C,53,21,516,4.7,10.3,0.456,0,0,NA,4.7,10.3,0.456,3.8,6.6,0.585,2.8,4,6.8,0.3,0.3,3,1.1,5.7,13.2
2002-03,21,ORL,NBA,C,33,5,447,4.5,8.3,0.544,0,0,NA,4.5,8.3,0.544,1.4,3.5,0.409,3.1,4.4,7.5,0.5,0.7,2.9,1.2,4.5,10.5
2003-04,22,ORL,NBA,C,59,23,789,3.7,7.1,0.529,0,0,NA,3.7,7.1,0.529,1,3.1,0.333,2.5,5.3,7.8,0.5,0.2,3.3,1.3,4.6,8.5
2004-05,23,PHO,NBA,C,76,3,1046,4.6,7.6,0.614,0,0,0,4.6,7.5,0.616,2.7,5.6,0.479,3.4,4.4,7.8,0.4,0.1,3.5,1.5,4.5,12
2005-06,24,PHI,NBA,C,69,35,1312,4.8,8,0.601,0,0,NA,4.8,8,0.601,1.9,3.8,0.514,3,4.4,7.4,0.5,0.3,2.1,1.8,3.3,11.6
2006-07,25,PHI,NBA,PF,70,41,1605,4.2,7.3,0.577,0,0,NA,4.2,7.3,0.577,1.7,3.4,0.49,2.6,5,7.5,0.6,0.3,1.7,1.5,3.1,10.1
2007-08,26,DEN,NBA,C,19,2,120,4.5,8.4,0.536,0,0,NA,4.5,8.4,0.536,2.7,6,0.45,3,5.7,8.7,0,0,1.8,2.1,6,11.7
2009-10,28,MEM,NBA,C,21,0,158,3.9,9.8,0.395,0,0,NA,3.9,9.8,0.395,4.3,8.2,0.528,4.1,5.5,9.6,0,0.2,2.3,2.1,2.3,12.1
Career,NA,,NBA,,400,130,5993,4.4,7.9,0.56,0,0,0,4.4,7.9,0.56,2.1,4.3,0.485,2.9,4.7,7.6,0.5,0.3,2.5,1.5,3.9,10.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,ORL,NBA,,145,49,1752,4.2,8.3,0.506,0,0,NA,4.2,8.3,0.506,2,4.3,0.464,2.7,4.7,7.4,0.5,0.4,3.1,1.2,4.9,10.4
2 seasons,NA,PHI,NBA,,139,76,2917,4.5,7.6,0.588,0,0,NA,4.5,7.6,0.588,1.8,3.6,0.502,2.8,4.7,7.5,0.5,0.3,1.9,1.6,3.2,10.7
1 season,NA,PHO,NBA,,76,3,1046,4.6,7.6,0.614,0,0,0,4.6,7.5,0.616,2.7,5.6,0.479,3.4,4.4,7.8,0.4,0.1,3.5,1.5,4.5,12
1 season,NA,MEM,NBA,,21,0,158,3.9,9.8,0.395,0,0,NA,3.9,9.8,0.395,4.3,8.2,0.528,4.1,5.5,9.6,0,0.2,2.3,2.1,2.3,12.1
1 season,NA,DEN,NBA,,19,2,120,4.5,8.4,0.536,0,0,NA,4.5,8.4,0.536,2.7,6,0.45,3,5.7,8.7,0,0,1.8,2.1,6,11.7
