Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,23,WSB,NBA,PF,7,NA,242,4.8,10.9,0.438,0,0,NA,4.8,10.9,0.438,1.5,2.1,0.714,2.1,7,9.1,1.9,1.5,0.7,2.4,4.5,11
1983-84,25,WSB,NBA,PF,4,NA,154,3.5,5.8,0.6,0,0.2,0,3.5,5.6,0.625,1.9,2.3,0.8,1.6,8.4,10.1,1.4,0.2,1.4,1.4,4.4,8.9
1984-85,26,WSB,NBA,PF,4,1,41,3.5,7,0.5,0,0,NA,3.5,7,0.5,3.5,3.5,1,1.8,4.4,6.1,0,0,2.6,0.9,7.9,10.5
1985-86,27,DET,NBA,PF,4,0,61,3,7.7,0.385,0,0,NA,3,7.7,0.385,1.2,1.2,1,1.8,5.3,7.1,0,0.6,0,1.8,8.3,7.1
1986-87,28,DET,NBA,PF,15,15,483,4.4,8.1,0.541,0,0.1,0,4.4,8,0.546,2.1,2.6,0.8,3.1,7.5,10.6,0.4,0.4,0.8,1.2,4.5,10.9
1987-88,29,DET,NBA,PF,23,21,409,2.7,7.9,0.344,0,0,NA,2.7,7.9,0.344,1.1,1.7,0.684,1.7,6.2,7.8,1.1,0.4,0.9,1.4,5.6,6.6
1988-89,30,DET,NBA,PF,17,17,360,4,6.9,0.58,0,0,NA,4,6.9,0.58,1.7,2.6,0.654,3,5.7,8.7,0.7,0.9,1.3,1.1,5.9,9.7
1989-90,31,PHI,NBA,PF,10,10,342,3.9,9.1,0.43,0,0.1,0,3.9,8.9,0.435,2.1,2.7,0.769,1.9,5.5,7.4,1.1,0.7,0.8,1.4,4.3,9.9
1990-91,32,PHI,NBA,C,8,8,208,3.5,6.2,0.556,0,0,NA,3.5,6.2,0.556,1.9,2.4,0.786,1.2,6.1,7.3,2.4,0.3,0.7,1.4,4.3,8.8
1992-93,34,NJN,NBA,PF,4,2,63,2.3,5.7,0.4,0,0,NA,2.3,5.7,0.4,0,0,NA,2.3,5.1,7.4,1.7,0,1.1,0.6,5.1,4.6
1993-94,35,NJN,NBA,PF,3,0,19,0,1.9,0,0,0,NA,0,1.9,0,0,0,NA,1.9,5.7,7.6,0,0,1.9,1.9,13.3,0
1996-97,38,DET,NBA,C,2,1,18,0,4,0,0,0,NA,0,4,0,0,0,NA,2,0,2,0,0,0,0,10,0
1998-99,40,PHI,NBA,PF,5,0,29,2.5,7.4,0.333,0,0,NA,2.5,7.4,0.333,1.2,2.5,0.5,2.5,7.4,9.9,1.2,1.2,0,1.2,7.4,6.2
Career,NA,,NBA,,106,75,2429,3.7,7.8,0.472,0,0,0,3.7,7.8,0.474,1.7,2.3,0.75,2.2,6.4,8.6,1.1,0.6,0.9,1.4,5.2,9.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,61,54,1331,3.7,7.7,0.477,0,0,0,3.7,7.6,0.479,1.6,2.2,0.732,2.6,6.4,9,0.7,0.6,0.9,1.2,5.5,8.9
3 seasons,NA,PHI,NBA,,23,18,579,3.7,8,0.461,0,0.1,0,3.7,7.9,0.465,2,2.6,0.762,1.7,5.8,7.5,1.6,0.6,0.7,1.4,4.5,9.3
3 seasons,NA,WSB,NBA,,15,1,437,4.2,8.7,0.481,0,0.1,0,4.2,8.6,0.486,1.8,2.3,0.786,1.9,7.2,9.1,1.6,0.9,1.2,1.9,4.8,10.2
2 seasons,NA,NJN,NBA,,7,2,82,1.8,4.8,0.364,0,0,NA,1.8,4.8,0.364,0,0,NA,2.2,5.3,7.5,1.3,0,1.3,0.9,7,3.5
