Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,23,CHS,BAA,C,2,NA,NA,8,38,0.211,0,3,0,NA,1,6,16
1949-50,24,ROC,NBA,C,2,NA,NA,8,24,0.333,10,11,0.909,NA,2,8,26
1950-51,25,PHW,NBA,C,2,NA,NA,6,26,0.231,10,11,0.909,21,3,6,22
1951-52,26,PHW,NBA,C,3,NA,74,7,22,0.318,6,7,0.857,20,2,15,20
1952-53,27,INO,NBA,C,2,NA,32,2,10,0.2,3,3,1,7,0,1,7
Career,NA,,TOT,,11,NA,106,31,120,0.258,29,35,0.829,48,8,36,91
,NA,,NBA,,9,NA,106,23,82,0.28,29,32,0.906,48,7,30,75
,NA,,BAA,,2,NA,NA,8,38,0.211,0,3,0,NA,1,6,16
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,NBA,,5,NA,74,13,48,0.271,16,18,0.889,41,5,21,42
1 season,NA,CHS,BAA,,2,NA,NA,8,38,0.211,0,3,0,NA,1,6,16
1 season,NA,INO,NBA,,2,NA,32,2,10,0.2,3,3,1,7,0,1,7
1 season,NA,ROC,NBA,,2,NA,NA,8,24,0.333,10,11,0.909,NA,2,8,26
