Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,23,CHS,BAA,C,60,NA,NA,NA,NA,0.314,NA,NA,0.743,NA,NA,NA,NA
1949-50,24,TOT,NBA,C,65,NA,NA,NA,NA,0.277,NA,NA,0.767,NA,NA,NA,NA
1949-50,24,CHS,NBA,C,21,NA,NA,NA,NA,0.244,NA,NA,0.776,NA,NA,NA,NA
1949-50,24,ROC,NBA,C,44,NA,NA,NA,NA,0.299,NA,NA,0.758,NA,NA,NA,NA
1950-51,25,TOT,NBA,C,61,NA,NA,NA,NA,0.347,NA,NA,0.725,NA,NA,NA,NA
1950-51,25,ROC,NBA,C,10,NA,NA,NA,NA,0.274,NA,NA,0.75,NA,NA,NA,NA
1950-51,25,WSC,NBA,C,18,NA,NA,NA,NA,0.312,NA,NA,0.712,NA,NA,NA,NA
1950-51,25,PHW,NBA,C,33,NA,NA,NA,NA,0.38,NA,NA,0.731,NA,NA,NA,NA
1951-52,26,PHW,NBA,C,66,NA,1781,4.1,11.5,0.354,2.3,3,0.784,9.9,1.8,5.1,10.5
1952-53,27,TOT,NBA,C,62,NA,927,3,11.3,0.267,3.1,3.8,0.806,9.2,1.5,4.8,9.1
1952-53,27,PHW,NBA,C,19,NA,358,3.9,13.5,0.291,2.7,3.4,0.794,12,2.2,4,10.6
1952-53,27,INO,NBA,C,43,NA,569,2.5,10,0.247,3.3,4,0.813,7.5,1.1,5.3,8.2
1953-54,28,BOS,NBA,C,9,NA,71,4.1,12.2,0.333,2.5,4.6,0.556,10.1,1.5,7.6,10.6
Career,NA,,TOT,,323,NA,2779,3.7,11.5,0.32,2.6,3.3,0.756,9.7,1.7,5.1,10.1
,NA,,NBA,,263,NA,2779,3.7,11.5,0.323,2.6,3.3,0.761,9.7,1.7,5.1,10.1
,NA,,BAA,,60,NA,NA,NA,NA,0.314,NA,NA,0.743,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHW,NBA,,118,NA,2139,4.1,11.9,0.354,2.4,3.1,0.766,10.3,1.8,4.9,10.5
2 seasons,NA,CHS,BAA,,81,NA,NA,NA,NA,0.304,NA,NA,0.751,NA,NA,NA,NA
2 seasons,NA,ROC,NBA,,54,NA,NA,NA,NA,0.293,NA,NA,0.757,NA,NA,NA,NA
1 season,NA,INO,NBA,,43,NA,569,2.5,10,0.247,3.3,4,0.813,7.5,1.1,5.3,8.2
1 season,NA,WSC,NBA,,18,NA,NA,NA,NA,0.312,NA,NA,0.712,NA,NA,NA,NA
1 season,NA,BOS,NBA,,9,NA,71,4.1,12.2,0.333,2.5,4.6,0.556,10.1,1.5,7.6,10.6
