Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,23,CHS,BAA,C,2,NA,NA,4,19,0.211,0,1.5,0,NA,0.5,3,8
1949-50,24,ROC,NBA,C,2,NA,NA,4,12,0.333,5,5.5,0.909,NA,1,4,13
1950-51,25,PHW,NBA,C,2,NA,NA,3,13,0.231,5,5.5,0.909,10.5,1.5,3,11
1951-52,26,PHW,NBA,C,3,NA,24.7,2.3,7.3,0.318,2,2.3,0.857,6.7,0.7,5,6.7
1952-53,27,INO,NBA,C,2,NA,16,1,5,0.2,1.5,1.5,1,3.5,0,0.5,3.5
Career,NA,,TOT,,11,NA,21.2,2.8,10.9,0.258,2.6,3.2,0.829,6.9,0.7,3.3,8.3
,NA,,NBA,,9,NA,21.2,2.6,9.1,0.28,3.2,3.6,0.906,6.9,0.8,3.3,8.3
,NA,,BAA,,2,NA,NA,4,19,0.211,0,1.5,0,NA,0.5,3,8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,NBA,,5,NA,24.7,2.6,9.6,0.271,3.2,3.6,0.889,8.2,1,4.2,8.4
1 season,NA,CHS,BAA,,2,NA,NA,4,19,0.211,0,1.5,0,NA,0.5,3,8
1 season,NA,INO,NBA,,2,NA,16,1,5,0.2,1.5,1.5,1,3.5,0,0.5,3.5
1 season,NA,ROC,NBA,,2,NA,NA,4,12,0.333,5,5.5,0.909,NA,1,4,13
