Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2007-08,22,NOH,NBA,PG,12,486,30.7,0.565,0.095,0.357,3.7,9.8,6.8,50.1,3.2,0.4,7.9,27.8,NA,2.4,0.5,2.9,0.289,NA,8.2,3.1,11.3,1.6
2008-09,23,NOH,NBA,PG,5,201,16.1,0.505,0.219,0.288,2.3,11.4,6.7,60.2,2.1,0,22.6,25.1,NA,0,-0.1,-0.1,-0.035,NA,2.8,-1.3,1.5,0.2
2010-11,25,NOH,NBA,PG,6,250,28.9,0.67,0.247,0.636,1.6,18.6,10.3,53.5,2.5,0,18.2,24.1,NA,1.1,0.1,1.3,0.242,NA,8,2.5,10.5,0.8
2011-12,26,LAC,NBA,PG,11,423,20,0.525,0.238,0.287,1.8,14.5,8.1,37.7,3.8,0.2,18.9,26,NA,0.5,0.4,0.9,0.103,NA,2.6,1.1,3.7,0.6
2012-13,27,LAC,NBA,PG,6,224,29.2,0.633,0.207,0.402,1.8,11.6,6.9,33,2.7,0,7.7,25.4,NA,1.2,0,1.2,0.267,NA,8.3,1.4,9.7,0.7
2013-14,28,LAC,NBA,PG,13,472,23.6,0.583,0.355,0.269,2.8,10.8,6.7,45.4,3.9,0,15,23.9,NA,1.5,0.5,1.9,0.195,NA,6.4,2.4,8.8,1.3
2014-15,29,LAC,NBA,PG,12,445,25.7,0.627,0.344,0.27,1.7,10.7,6.3,39.1,2.4,0.6,11,23.2,NA,2,0.3,2.3,0.248,NA,7.2,1.5,8.7,1.2
2015-16,30,LAC,NBA,PG,4,125,33.2,0.575,0.263,0.197,3.2,9.4,6.3,48.5,3.7,0,4.6,30.9,NA,0.7,0.2,0.8,0.322,NA,9.1,4.9,14,0.5
2016-17,31,LAC,NBA,PG,7,260,27.8,0.592,0.281,0.244,1.9,15.6,8.6,52.9,2.5,0.4,11.3,31.2,NA,1,0.4,1.3,0.246,NA,8,2.3,10.4,0.8
2017-18,32,HOU,NBA,PG,15,517,22.8,0.565,0.385,0.206,1.9,17.4,9.5,30.8,2.9,0.7,9.1,26.7,NA,1.4,0.7,2.1,0.193,NA,4.2,2.5,6.6,1.1
2018-19,33,HOU,NBA,PG,11,397,17.6,0.557,0.426,0.304,4.1,15.4,9.9,25.1,3,1.6,18.1,22.7,NA,0.5,0.6,1.1,0.132,NA,0.7,1.7,2.5,0.4
Career,NA,,NBA,,102,3800,24.5,0.579,0.288,0.297,2.5,13.3,7.9,41.5,3,0.4,12.9,25.7,NA,12.2,3.6,15.8,0.199,NA,5.6,2,7.6,9.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAC,NBA,,53,1949,25.1,0.588,0.294,0.277,2.1,12.2,7.2,42.1,3.2,0.2,12.8,25.8,NA,6.8,1.7,8.5,0.21,NA,6.4,1.9,8.3,5.1
2 seasons,NA,HOU,NBA,,26,914,20.6,0.562,0.4,0.242,2.9,16.5,9.7,28.3,2.9,1.1,12.7,25,NA,1.8,1.3,3.2,0.166,NA,2.7,2.1,4.8,1.6
3 seasons,NA,NOH,NBA,,23,937,27.1,0.577,0.151,0.402,2.9,12.5,7.7,53.2,2.8,0.2,13.5,26.2,NA,3.5,0.6,4,0.207,NA,7,2,9,2.6
