,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,19,WAS,NBA,PF,57,817,,,2%,60%,38%,-4.8,-4.3,13,18,67,5,47,0,93,9,28
2002-03,20,WAS,NBA,C,80,1773,,,,31%,69%,-3.1,-3.7,29,51,82,16,96,0,125,21,33
2003-04,21,WAS,NBA,PF,74,2239,,,,79%,21%,-4.0,+4.4,42,51,73,20,151,0,248,25,45
2004-05,22,WAS,NBA,PF,42,908,,,2%,80%,18%,-7.2,-9.0,16,28,58,11,55,0,88,8,22
2005-06,23,LAL,NBA,C,72,1978,,,,20%,81%,+2.6,+0.3,16,30,99,25,112,25,161,28,40
2006-07,24,LAL,NBA,C,41,1132,,,,3%,97%,+3.8,+5.4,19,21,68,14,64,15,163,28,26
2007-08,25,TOT,NBA,C,38,713,,,,,100%,-4.5,-5.5,13,16,48,11,47,11,96,6,16
2007-08,25,LAL,NBA,C,23,509,,,,,100%,-3.5,-12.9,8,12,32,9,32,7,60,2,13
2007-08,25,MEM,NBA,C,15,204,,,,,100%,-7.1,-0.5,5,4,16,2,15,4,36,4,3
2008-09,26,DET,NBA,C,58,999,,,,,100%,+0.3,+1.0,7,15,81,16,57,14,71,10,16
2009-10,27,DET,NBA,C,48,660,,,,,100%,-10.1,-5.1,11,12,50,9,44,8,48,6,13
2010-11,28,CHA,NBA,C,66,1714,,,,,100%,-7.8,-5.6,17,22,101,8,113,9,93,29,42
2011-12,29,GSW,NBA,C,9,187,,,,,100%,-5.2,-1.7,4,4,8,4,15,0,9,3,5
2012-13,30,PHI,NBA,C,22,269,,,,14%,86%,-6.8,-3.5,4,0,23,2,8,0,19,1,8
Career,,,NBA,,607,13389,,,,30%,70%,-3.1,-1.4,191,268,758,141,809,82,1214,174,294
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,WAS,NBA,,253,5737,,,1%,62%,38%,-4.4,-1.5,100,148,280,52,349,0,554,63,128
3 seasons,,LAL,NBA,,136,3619,,,,12%,88%,+2.1,0.0,43,63,199,48,208,47,384,58,79
2 seasons,,DET,NBA,,106,1659,,,,,100%,-3.9,-1.4,18,27,131,25,101,22,119,16,29
1 season,,CHA,NBA,,66,1714,,,,,100%,-7.8,-5.6,17,22,101,8,113,9,93,29,42
1 season,,PHI,NBA,,22,269,,,,14%,86%,-6.8,-3.5,4,0,23,2,8,0,19,1,8
1 season,,MEM,NBA,,15,204,,,,,100%,-7.1,-0.5,5,4,16,2,15,4,36,4,3
1 season,,GSW,NBA,,9,187,,,,,100%,-5.2,-1.7,4,4,8,4,15,0,9,3,5
