Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,19,WAS,NBA,PF,57,3,817,94,243,0.387,0,1,0,94,242,0.388,0.387,70,99,0.707,63,135,198,43,16,26,43,105,258
2002-03,20,WAS,NBA,C,80,20,1773,224,502,0.446,0,3,0,224,499,0.449,0.446,145,217,0.668,128,298,426,58,50,80,110,159,593
2003-04,21,WAS,NBA,PF,74,57,2239,288,589,0.489,1,2,0.5,287,587,0.489,0.49,228,334,0.683,178,372,550,112,66,52,140,144,805
2004-05,22,WAS,NBA,PF,42,14,908,109,237,0.46,0,0,NA,109,237,0.46,0.46,74,129,0.574,72,134,206,39,25,15,67,112,292
2005-06,23,LAL,NBA,C,72,49,1978,204,388,0.526,0,1,0,204,387,0.527,0.526,128,235,0.545,182,291,473,72,27,46,100,196,536
2006-07,24,LAL,NBA,C,41,28,1132,143,242,0.591,0,1,0,143,241,0.593,0.591,59,134,0.44,81,163,244,75,39,49,76,124,345
2007-08,25,TOT,NBA,C,38,15,713,72,142,0.507,0,0,NA,72,142,0.507,0.507,40,98,0.408,51,137,188,45,22,23,51,82,184
2007-08,25,LAL,NBA,C,23,14,509,53,103,0.515,0,0,NA,53,103,0.515,0.515,26,64,0.406,31,100,131,28,16,19,37,58,132
2007-08,25,MEM,NBA,C,15,1,204,19,39,0.487,0,0,NA,19,39,0.487,0.487,14,34,0.412,20,37,57,17,6,4,14,24,52
2008-09,26,DET,NBA,C,58,30,999,90,169,0.533,0,0,NA,90,169,0.533,0.533,63,122,0.516,91,199,290,32,24,24,50,138,243
2009-10,27,DET,NBA,C,48,1,660,62,124,0.5,0,1,0,62,123,0.504,0.5,33,98,0.337,53,124,177,22,15,12,43,93,157
2010-11,28,CHA,NBA,C,66,50,1714,194,375,0.517,0,0,NA,194,375,0.517,0.517,136,231,0.589,147,303,450,43,26,39,69,174,524
2011-12,29,GSW,NBA,C,9,3,187,21,40,0.525,0,0,NA,21,40,0.525,0.525,15,34,0.441,16,41,57,4,8,0,14,21,57
2012-13,30,PHI,NBA,C,22,11,269,17,37,0.459,0,0,NA,17,37,0.459,0.459,7,19,0.368,23,51,74,9,6,10,8,37,41
Career,NA,,NBA,,607,281,13389,1518,3088,0.492,1,9,0.111,1517,3079,0.493,0.492,998,1750,0.57,1085,2248,3333,554,324,376,771,1385,4035
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,WAS,NBA,,253,94,5737,715,1571,0.455,1,6,0.167,714,1565,0.456,0.455,517,779,0.664,441,939,1380,252,157,173,360,520,1948
3 seasons,NA,LAL,NBA,,136,91,3619,400,733,0.546,0,2,0,400,731,0.547,0.546,213,433,0.492,294,554,848,175,82,114,213,378,1013
2 seasons,NA,DET,NBA,,106,31,1659,152,293,0.519,0,1,0,152,292,0.521,0.519,96,220,0.436,144,323,467,54,39,36,93,231,400
1 season,NA,CHA,NBA,,66,50,1714,194,375,0.517,0,0,NA,194,375,0.517,0.517,136,231,0.589,147,303,450,43,26,39,69,174,524
1 season,NA,PHI,NBA,,22,11,269,17,37,0.459,0,0,NA,17,37,0.459,0.459,7,19,0.368,23,51,74,9,6,10,8,37,41
1 season,NA,MEM,NBA,,15,1,204,19,39,0.487,0,0,NA,19,39,0.487,0.487,14,34,0.412,20,37,57,17,6,4,14,24,52
1 season,NA,GSW,NBA,,9,3,187,21,40,0.525,0,0,NA,21,40,0.525,0.525,15,34,0.441,16,41,57,4,8,0,14,21,57
