,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2005-06,23,GSW,NBA,21:34,5,7,1,2,5,7,4,6,1,3,4,3,2,0,2,2,14,13.3
2008-09,26,DET,NBA,44:06,10,19,2,3,10,18,14,16,2,5,6,11,3,1,5,6,32,30.0
2009-10,27,DET,NBA,41:48,11,17,2,4,10,16,9,14,3,7,8,20,4,2,7,5,27,23.3
2010-11,28,DET,NBA,48:00,12,24,2,5,11,22,8,9,2,5,5,10,4,2,5,6,29,19.1
2011-12,29,DET,NBA,27:47,8,15,1,3,8,13,6,9,2,4,6,6,2,2,4,4,20,14.3
2012-13,30,DET,NBA,36:24,13,26,4,6,10,20,9,11,3,3,5,12,3,1,6,5,31,23.2
2013-14,31,DET,NBA,38:05,9,18,2,4,9,18,10,12,3,7,8,10,3,2,5,5,19,15.0
2014-15,32,WAS,NBA,20:56,5,15,0,5,5,10,1,2,2,2,4,8,1,1,4,3,11,9.3
Career,,,,48:00,13,26,4,6,11,22,14,16,3,7,8,20,4,2,7,6,32,30.0
6 Seasons,,DET,NBA,48:00,13,26,4,6,11,22,14,16,3,7,8,20,4,2,7,6,32,30.0
1 Season,,GSW,NBA,21:34,5,7,1,2,5,7,4,6,1,3,4,3,2,0,2,2,14,13.3
1 Season,,WAS,NBA,20:56,5,15,0,5,5,10,1,2,2,2,4,8,1,1,4,3,11,9.3
