,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,24,TOT,NBA,,6,,,,,,5,10,,,,,,,,,17,
1978-79,24,CHI,NBA,,0,1,,,,,0,0,0,0,0,1,0,0,2,2,0,-0.7
1978-79,24,DET,NBA,,6,,,,,,5,10,,,,,,,,,17,
1979-80,25,UTA,NBA,,2,4,0,,2,,2,2,,,2,1,,,,3,5,
Career,,,,,6,,,,,,5,10,,,,,,,,,17,
1 Season,,DET,NBA,,6,,,,,,5,10,,,,,,,,,17,
1 Season,,UTA,NBA,,2,4,0,,2,,2,2,,,2,1,,,,3,5,
1 Season,,CHI,NBA,,0,1,,,,,0,0,0,0,0,1,0,0,2,2,0,-0.7
