,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,23,TOT,BAA,,1,,1,,,,,3
1946-47,23,STB,BAA,,1,,1,2,,0,3,2
1946-47,23,TRH,BAA,,1,,1,,,,,3
Career,,,,,1,,1,,,,,3
1 Season,,TRH,BAA,,1,,1,,,,,3
1 Season,,STB,BAA,,1,,1,2,,0,3,2
