,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,23,PHO,NBA,SF,6,48,,6%,86%,9%,,-3.3,-9.2,0,0,2,0,2,0,0,0,3
2008-09,24,PHO,NBA,SG,30,282,,92%,8%,,,+3.7,+1.8,7,3,8,0,17,6,28,6,9
2009-10,25,TOT,NBA,SF,15,96,,76%,24%,,,-21.3,-19.2,3,1,2,1,9,0,8,1,3
2009-10,25,PHO,NBA,SF,11,71,,95%,5%,,,-7.7,-13.5,2,1,1,1,9,0,6,1,2
2009-10,25,MIN,NBA,SF,4,25,,23%,77%,,,-56.8,-47.1,1,0,1,0,0,0,2,0,1
Career,,,NBA,,51,426,,79%,20%,1%,,-2.7,-4.2,10,4,12,1,28,6,36,7,15
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHO,NBA,,47,401,,82%,17%,1%,,+0.8,-2.2,9,4,11,1,28,6,34,7,14
1 season,,MIN,NBA,,4,25,,23%,77%,,,-56.8,-47.1,1,0,1,0,0,0,2,0,1
