Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Alando Tucker,,0.2,0.1,0,NA
Easy Parham,86.8,0.3,0.1,0,NA
Jackie Robinson,75.0,0.2,0.1,0,NA
Jordan Mickey,68.4,0.3,0.1,0.1,NA
Chris McCullough,59.6,0.3,0.2,0.1,NA
Scooter McCray,52.1,0.3,0.1,0,NA
Doug Edwards,47.1,0.2,0.1,0,NA
Victor Claver,43.9,0.2,0.1,-0.1,NA
Jacky Dorsey,43.9,0.2,0.2,-0.1,NA
Pops Mensah-Bonsu,41.1,0.3,0,0,0
Ken Durrett,38.7,0.5,0.1,0,0
