,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,23,PHO,NBA,SF,6,48,.364,8.3,.818,.591,.000,.091,.136,.182,.389,.385,,.500,.333,.250,.571,.045,1,1.000,.500,.000,0,0
2008-09,24,PHO,NBA,SG,30,282,.430,10.0,.810,.413,.157,.091,.149,.190,.449,.580,.316,.455,.222,.348,.614,.041,5,.875,.348,.375,1,0
2009-10,25,TOT,NBA,SF,15,96,.436,9.3,.821,.462,.128,.051,.179,.179,.500,.611,.400,.000,.429,.143,.438,.051,0,1.000,.429,.000,0,0
2009-10,25,PHO,NBA,SF,11,71,.433,9.5,.767,.467,.100,.067,.133,.233,.522,.571,.667,.000,.500,.143,.333,.067,0,1.000,.429,.000,0,0
2009-10,25,MIN,NBA,SF,4,25,.444,8.6,1.000,.444,.222,.000,.333,.000,.444,.750,.000,,.333,,.750,.000,0,,,,0,0
Career,,,NBA,,51,426,.423,9.6,.813,.445,.132,.082,.154,.187,.453,.556,.333,.400,.286,.294,.567,.044,6,.900,.382,.231,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHO,NBA,,47,401,.422,9.7,.803,.445,.127,.087,.145,.197,.453,.545,.364,.400,.280,.294,.556,.046,6,.900,.382,.231,1,0
1 season,,MIN,NBA,,4,25,.444,8.6,1.000,.444,.222,.000,.333,.000,.444,.750,.000,,.333,,.750,.000,0,,,,0,0
