,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1959-60,24,MNL,NBA,,3,,1,1,,,3,7
1962-63,27,TOT,NBA,,7,,3,,,,,15
1962-63,27,STL,NBA,,4,,1,4,,,3,9
1962-63,27,CHZ,NBA,,7,,3,,,,,15
Career,,,,,7,,3,,,,,15
1 Season,,CHZ,NBA,,7,,3,,,,,15
1 Season,,MNL,NBA,,3,,1,1,,,3,7
1 Season,,STL,NBA,,4,,1,4,,,3,9
