Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1959-60,24,MNL,NBA,SG,10,71,1.7,0.263,0.051,NA,NA,NA,NA,NA,-0.4,0.1,-0.3,-0.201
1962-63,27,TOT,NBA,SG,42,684,7.9,0.405,0.201,NA,NA,NA,NA,NA,-0.7,0.2,-0.5,-0.033
1962-63,27,STL,NBA,SG,9,58,5.8,0.396,0.45,NA,NA,NA,NA,NA,-0.1,0.1,0,-0.008
1962-63,27,CHZ,NBA,SG,33,626,8.1,0.406,0.179,NA,NA,NA,NA,NA,-0.6,0.1,-0.5,-0.035
Career,NA,,NBA,,52,755,7.3,0.386,0.18,NA,NA,NA,NA,NA,-1,0.3,-0.8,-0.049
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHZ,NBA,,33,626,8.1,0.406,0.179,NA,NA,NA,NA,NA,-0.6,0.1,-0.5,-0.035
1 season,NA,MNL,NBA,,10,71,1.7,0.263,0.051,NA,NA,NA,NA,NA,-0.4,0.1,-0.3,-0.201
1 season,NA,STL,NBA,,9,58,5.8,0.396,0.45,NA,NA,NA,NA,NA,-0.1,0.1,0,-0.008
