Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,24,BUF,NBA,SF,8,NA,63,9,21,0.429,3,6,0.5,5,5,10,5,1,0,3,9,21
Career,NA,,NBA,,8,NA,63,9,21,0.429,3,6,0.5,5,5,10,5,1,0,3,9,21
