,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,24,CHI,NBA,PF,18,64,,,,76%,25%,-10.9,-14.5,0,0,5,0,3,0,2,1,2
2015-16,25,CHI,NBA,C,18,103,,,,34%,66%,-6.0,-4.5,1,2,11,1,3,1,13,0,5
Career,,,NBA,,36,167,,,,50%,50%,-7.9,-8.3,1,2,16,1,6,1,15,1,7
