Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,24,INA,ABA,C,65,NA,1203,4.1,10.1,0.407,0,0.1,0,4.1,10.1,0.411,3.4,5.6,0.612,NA,NA,11.3,0.9,NA,NA,2.1,4.1,11.7
1968-69,25,INA,ABA,C,64,NA,1111,4,9,0.439,0,0,NA,4,9,0.439,3.3,4.6,0.711,4.1,7.5,11.6,1.1,NA,NA,2.4,4.4,11.2
1969-70,26,CAR,ABA,C,83,NA,2220,4.5,11.1,0.409,0,0.1,0,4.5,10.9,0.413,3.4,5.1,0.663,3.7,7.4,11.1,2,NA,NA,2.4,3.8,12.4
1970-71,27,CAR,ABA,C,82,NA,2220,6.1,12.5,0.488,0,0,0,6.1,12.5,0.488,3.3,5.4,0.603,4.3,8.2,12.5,1.8,NA,NA,3.1,4.5,15.5
1971-72,28,DLC,ABA,C,6,NA,125,3.2,7.2,0.44,0,0,NA,3.2,7.2,0.44,2,3.2,0.636,4.3,5.8,10.1,1.4,NA,NA,2.6,2.9,8.4
1972-73,29,INA,ABA,C,9,NA,56,2.6,9,0.286,0,0,NA,2.6,9,0.286,3.9,7.1,0.545,1.9,7.7,9.6,2.6,NA,NA,3.9,9,9
Career,NA,,ABA,,309,NA,6935,4.8,11,0.441,0,0.1,0,4.8,10.9,0.443,3.3,5.2,0.639,4,7.7,11.6,1.6,NA,NA,2.6,4.2,13
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CAR,ABA,,165,NA,4440,5.3,11.8,0.451,0,0.1,0,5.3,11.7,0.453,3.3,5.3,0.632,4,7.8,11.8,1.9,NA,NA,2.7,4.1,14
3 seasons,NA,INA,ABA,,138,NA,2370,4,9.6,0.418,0,0,0,4,9.5,0.42,3.4,5.2,0.651,4,7.5,11.4,1,NA,NA,2.3,4.4,11.4
1 season,NA,DLC,ABA,,6,NA,125,3.2,7.2,0.44,0,0,NA,3.2,7.2,0.44,2,3.2,0.636,4.3,5.8,10.1,1.4,NA,NA,2.6,2.9,8.4
