,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,24,INA,ABA,,6,,0,,,,2,3,,,,,,,,,12
1968-69,25,INA,ABA,,4,,0,,,,6,10,,,,,,,,,10
1969-70,26,CAR,ABA,,6,,0,,,,4,5,,,,,,,,,14
Career,,,,,6,,0,,,,6,10,,,,,,,,,14
2 Seasons,,INA,ABA,,6,,0,,,,6,10,,,,,,,,,12
1 Season,,CAR,ABA,,6,,0,,,,4,5,,,,,,,,,14
