Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Timothé Luwawu-Cabarrot,,0.8,0.8,0.2
Mark Hendrickson,91.4,0.9,0.8,0.3
Bob Love,85.3,1,0.6,0.2
Gerald Wallace,82.4,0.9,0.6,0.4
Josh Powell,82.0,1.1,0.7,0.3
Mike Sanders,81.0,0.8,0.8,0.6
Malik Allen,80.3,0.9,0.7,0.5
Dontonio Wingfield,80.3,0.9,0.9,0
James Wilkes,80.0,1.1,0.8,0.1
Matt Barnes,77.9,1,0.7,0.4
Antonio Lang,77.5,0.8,0.7,-0.1
