,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,LAL,NBA,SG,67,1206,18%,75%,7%,,,-0.5,-6.1,36,23,35,13,24,0,246,5,23
2001-02,30,DEN,NBA,SG,10,173,,62%,38%,,,+9.1,+16.4,4,5,4,2,7,0,24,1,8
Career,,,NBA,,77,1379,16%,73%,11%,,,+0.7,-3.3,40,28,39,15,31,0,270,6,31
,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,67,1206,18%,75%,7%,,,-0.5,-6.1,36,23,35,13,24,0,246,5,23
1 season,,DEN,NBA,,10,173,,62%,38%,,,+9.1,+16.4,4,5,4,2,7,0,24,1,8
