,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,21,SAC,NBA,SF,77,1931,,12%,67%,21%,,-3.0,+3.2,39,22,66,13,78,18,206,19,31
2010-11,22,SAC,NBA,SF,71,1702,,6%,92%,3%,,-4.7,+1.9,33,20,46,7,38,12,160,6,20
2011-12,23,CLE,NBA,SF,65,1341,,,99%,1%,,-10.9,-5.9,27,21,57,10,50,6,149,7,33
2012-13,24,CLE,NBA,SF,43,503,,,90%,10%,,-5.7,-0.5,11,6,15,2,21,4,63,1,11
2013-14,25,HOU,NBA,PF,71,1283,,,20%,78%,2%,+5.1,+0.5,29,21,57,8,38,3,210,6,22
2014-15,26,SAC,NBA,SF,67,1416,,2%,69%,28%,,-5.8,-3.1,40,33,50,7,79,1,225,12,34
2015-16,27,SAC,NBA,PF,69,1880,,,34%,66%,1%,+0.4,+6.0,45,29,68,8,72,8,210,17,29
2016-17,28,TOT,NBA,PF,36,643,,,27%,73%,,-7.3,-5.3,7,16,22,3,14,0,87,3,12
2016-17,28,SAC,NBA,PF,22,397,,,39%,60%,1%,-0.6,+3.7,4,9,7,1,10,0,62,3,8
2016-17,28,NOP,NBA,PF,1,24,,,40%,60%,,-23.1,-21.3,0,1,1,1,0,0,0,0,1
2016-17,28,MIN,NBA,PF,13,222,,,3%,97%,,-17.1,-17.0,3,6,14,1,4,0,25,0,3
2017-18,29,GSW,NBA,SF,53,740,,2%,76%,23%,,+4.5,-2.1,20,9,32,5,33,1,114,9,13
2018-19,30,MEM,NBA,SF,36,520,,3%,66%,30%,1%,+0.9,+4.0,11,7,18,1,26,0,58,5,12
Career,,,NBA,,588,11959,,3%,63%,33%,,-2.8,+0.5,262,184,431,64,449,53,1482,85,217
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAC,NBA,,306,7326,,5%,63%,32%,,-3.0,+2.4,161,113,237,36,277,39,863,57,122
2 seasons,,CLE,NBA,,108,1844,,,97%,3%,,-9.5,-4.4,38,27,72,12,71,10,212,8,44
1 season,,HOU,NBA,,71,1283,,,20%,78%,2%,+5.1,+0.5,29,21,57,8,38,3,210,6,22
1 season,,GSW,NBA,,53,740,,2%,76%,23%,,+4.5,-2.1,20,9,32,5,33,1,114,9,13
1 season,,MEM,NBA,,36,520,,3%,66%,30%,1%,+0.9,+4.0,11,7,18,1,26,0,58,5,12
1 season,,MIN,NBA,,13,222,,,3%,97%,,-17.1,-17.0,3,6,14,1,4,0,25,0,3
1 season,,NOP,NBA,,1,24,,,40%,60%,,-23.1,-21.3,0,1,1,1,0,0,0,0,1
