,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1976-77,17,DUKE,27,,175,340,,,64,91,,289,20,,,,,414,.515,,.703,,15.3,10.7,0.7
1977-78,18,DUKE,32,,246,450,,,148,176,,319,50,,,,,640,.547,,.841,,20.0,10.0,1.6
1978-79,19,DUKE,30,,218,420,,,129,177,,275,23,,,,,565,.519,,.729,,18.8,9.2,0.8
1979-80,20,DUKE,33,1192,262,487,,,180,214,,359,35,,,,,704,.538,,.841,36.1,21.3,10.9,1.1
Career,,,122,1192,901,1697,,,521,658,,1242,128,,,,,2323,.531,,.792,36.1,19.0,10.2,1.0
