Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,23,PHI,NBA,C,36,2,182,5.7,12.7,0.453,0,0,NA,5.7,12.7,0.453,4,8.9,0.444,6.7,8.3,15,1.4,0.6,0.6,7.1,8.3,15.4
1983-84,24,SAS,NBA,C,70,3,1037,5.5,8.8,0.621,0,0,NA,5.5,8.8,0.621,2.6,5.5,0.471,4.8,6.2,11,1.1,0.5,0.4,3.1,4.8,13.5
1984-85,25,TOT,NBA,C,45,0,273,5.3,10,0.526,0,0,NA,5.3,10,0.526,4.2,8.2,0.516,4.1,5.7,9.8,0.8,0.9,1.1,2.5,3.6,14.8
1984-85,25,SAS,NBA,C,12,0,63,6.9,10.3,0.667,0,0,NA,6.9,10.3,0.667,5.1,10.3,0.5,4,5.7,9.7,0,1.1,0.6,3.4,2.9,18.9
1984-85,25,KCK,NBA,C,33,0,210,4.8,9.9,0.483,0,0,NA,4.8,9.9,0.483,3.9,7.5,0.523,4.1,5.7,9.8,1,0.9,1.2,2.2,3.8,13.5
1986-87,27,PHI,NBA,C,11,1,113,4.5,9.6,0.467,0,0,NA,4.5,9.6,0.467,2.2,6.1,0.368,5.4,6.1,11.5,0.6,0.3,0,2.5,5.4,11.2
1987-88,28,PHI,NBA,C,42,18,581,3.2,8.2,0.391,0,0,NA,3.2,8.2,0.391,3,4.1,0.727,4.1,5.6,9.7,1.1,0.2,0.7,1.6,4.2,9.4
1988-89,29,LAL,NBA,C,39,0,318,3.6,7.2,0.5,0,0,NA,3.6,7.2,0.5,5.5,8.8,0.628,4.3,7,11.3,1.1,0.5,0.3,2.7,5.8,12.8
1989-90,30,LAL,NBA,C,33,1,190,7.2,16.3,0.442,0,0,NA,7.2,16.3,0.442,4.9,7.6,0.65,4.2,7.8,11.9,0.6,0.4,0.2,4,5.9,19.3
1990-91,31,ORL,NBA,C,2,0,13,0,2.8,0,0,0,NA,0,2.8,0,0,0,NA,0,11.1,11.1,0,0,0,0,2.8,0
Career,NA,,NBA,,278,25,2707,4.8,9.4,0.512,0,0,NA,4.8,9.4,0.512,3.4,6.2,0.548,4.6,6.4,11,1,0.5,0.5,3,5,13
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHI,NBA,,89,21,876,3.9,9.3,0.419,0,0,NA,3.9,9.3,0.419,3.1,5.3,0.577,4.8,6.2,11.1,1.1,0.3,0.6,2.9,5.2,10.9
2 seasons,NA,SAS,NBA,,82,3,1100,5.5,8.9,0.624,0,0,NA,5.5,8.9,0.624,2.7,5.7,0.474,4.7,6.2,10.9,1,0.5,0.4,3.1,4.7,13.8
2 seasons,NA,LAL,NBA,,72,1,508,5,10.6,0.467,0,0,NA,5,10.6,0.467,5.3,8.4,0.636,4.3,7.3,11.6,0.9,0.4,0.3,3.2,5.8,15.2
1 season,NA,KCK,NBA,,33,0,210,4.8,9.9,0.483,0,0,NA,4.8,9.9,0.483,3.9,7.5,0.523,4.1,5.7,9.8,1,0.9,1.2,2.2,3.8,13.5
1 season,NA,ORL,NBA,,2,0,13,0,2.8,0,0,0,NA,0,2.8,0,0,0,NA,0,11.1,11.1,0,0,0,0,2.8,0
