Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1966-67,22,NYK,NBA,PF,2,NA,8,0.5,3.5,0.143,NA,NA,NA,0.5,3.5,0.143,0.143,0.5,1,0.5,NA,NA,4,0,NA,1.5,1.5
Career,NA,,NBA,,2,NA,8,0.5,3.5,0.143,NA,NA,NA,0.5,3.5,0.143,0.143,0.5,1,0.5,NA,NA,4,0,NA,1.5,1.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,,2,NA,8,0.5,3.5,0.143,NA,NA,NA,0.5,3.5,0.143,0.143,0.5,1,0.5,NA,NA,4,0,NA,1.5,1.5
