,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,23,MIL,NBA,PG,5,75,.500,16.9,.676,.176,.059,.118,.324,.324,.652,.333,1.000,1.000,.636,.182,.267,.000,0,.000,.000,,0,0
2008-09,26,CLE,NBA,PG,14,541,.408,18.5,.520,.117,.092,.082,.230,.480,.441,.391,.444,.438,.467,.372,.333,.000,0,.857,.351,.545,2,1
2009-10,27,CLE,NBA,PG,11,411,.409,17.0,.591,.142,.102,.110,.236,.409,.467,.611,.385,.286,.500,.327,.400,.008,1,.824,.192,.200,0,0
2011-12,29,LAC,NBA,SG,11,229,.436,17.9,.649,.117,.096,.106,.330,.351,.475,.455,.333,.600,.484,.364,.483,.000,0,.833,.212,.286,2,0
2013-14,31,POR,NBA,PG,8,187,.373,16.8,.644,.203,.102,.034,.305,.356,.447,.500,.500,1.000,.333,.238,.235,.000,0,.800,.190,.000,0,0
2015-16,33,CLE,NBA,PG,13,68,.286,19.6,.536,.071,.000,.214,.250,.464,.333,.500,,.333,.286,.231,.600,.000,0,.333,.000,,0,0
Career,,,NBA,,62,1511,.409,17.8,.584,.134,.089,.097,.264,.416,.465,.472,.438,.481,.465,.330,.370,.002,1,.797,.241,.407,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CLE,NBA,,38,1020,.399,18.0,.547,.123,.088,.103,.234,.453,.443,.488,.419,.361,.463,.346,.376,.003,1,.818,.270,.465,2,1
1 season,,LAC,NBA,,11,229,.436,17.9,.649,.117,.096,.106,.330,.351,.475,.455,.333,.600,.484,.364,.483,.000,0,.833,.212,.286,2,0
1 season,,POR,NBA,,8,187,.373,16.8,.644,.203,.102,.034,.305,.356,.447,.500,.500,1.000,.333,.238,.235,.000,0,.800,.190,.000,0,0
1 season,,MIL,NBA,,5,75,.500,16.9,.676,.176,.059,.118,.324,.324,.652,.333,1.000,1.000,.636,.182,.267,.000,0,.000,.000,,0,0
