,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,20,MIN,NBA,43:17,11,19,5,8,9,14,9,10,2,6,8,9,4,1,8,5,29,26.7
2010-11,21,MIN,NBA,34:39,7,14,3,5,7,12,4,4,1,6,6,14,3,1,6,3,15,14.2
2011-12,22,TOT,NBA,33:48,6,14,1,4,5,11,5,7,1,4,5,11,1,1,3,3,18,17.2
2011-12,22,HOU,NBA,20:09,3,8,1,4,2,7,3,4,1,3,4,6,1,1,2,3,8,7.8
2011-12,22,POR,NBA,33:48,6,14,1,4,5,11,5,7,1,4,5,11,1,1,3,3,18,17.2
Career,,,,43:17,11,19,5,8,9,14,9,10,2,6,8,14,4,1,8,5,29,26.7
2 Seasons,,MIN,NBA,43:17,11,19,5,8,9,14,9,10,2,6,8,14,4,1,8,5,29,26.7
1 Season,,POR,NBA,33:48,6,14,1,4,5,11,5,7,1,4,5,11,1,1,3,3,18,17.2
1 Season,,HOU,NBA,20:09,3,8,1,4,2,7,3,4,1,3,4,6,1,1,2,3,8,7.8
