,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,20,MIN,NBA,PG,81,2339,100%,,,,,-13.2,-7.8,117,66,36,16,112,11,808,15,61
2010-11,21,MIN,NBA,PG,53,983,100%,,,,,-9.5,-3.2,67,35,24,6,10,3,434,3,9
2011-12,22,TOT,NBA,PG,29,416,100%,,,,,-15.0,-15.6,24,9,16,1,14,1,224,2,11
2011-12,22,HOU,NBA,PG,11,135,100%,,,,,-26.0,-27.5,7,2,7,1,4,1,64,0,3
2011-12,22,POR,NBA,PG,18,281,100%,,,,,-9.7,-9.4,17,7,9,0,10,0,160,2,8
Career,,,NBA,,163,3738,100%,,,,,-12.4,-7.5,208,110,76,23,136,15,1466,20,81
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,134,3322,100%,,,,,-12.1,-6.4,184,101,60,22,122,14,1242,18,70
1 season,,POR,NBA,,18,281,100%,,,,,-9.7,-9.4,17,7,9,0,10,0,160,2,8
1 season,,HOU,NBA,,11,135,100%,,,,,-26.0,-27.5,7,2,7,1,4,1,64,0,3
