Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,24,DNR,ABA,PG,3,NA,11.7,2.3,7,0.333,0.7,2.7,0.25,1.7,4.3,0.385,0.381,1,2.3,0.429,NA,NA,1.3,1.7,NA,1,1.7,6.3
1968-69,25,DNR,ABA,PG,7,NA,26.1,2.9,6,0.476,0,0.3,0,2.9,5.7,0.5,0.476,3.1,3.1,1,NA,NA,2.3,4.9,NA,2.6,3,8.9
1969-70,26,DNR,ABA,PG,12,NA,26.1,3.6,9.8,0.364,1.3,4.2,0.32,2.3,5.7,0.397,0.432,2,2.7,0.75,NA,NA,2.8,5.7,NA,2.1,3.4,10.5
1970-71,27,NYA,ABA,PG,4,NA,19,2,5.3,0.381,0,0.3,0,2,5,0.4,0.381,1.3,1.3,1,0.5,1,1.5,2.8,NA,1.3,0.5,5.3
Career,NA,,ABA,,26,NA,23.3,3,7.8,0.386,0.7,2.3,0.295,2.3,5.4,0.426,0.431,2.1,2.5,0.818,0.5,1,2.3,4.5,NA,2,2.7,8.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DNR,ABA,,22,NA,24.1,3.2,8.2,0.387,0.8,2.7,0.3,2.4,5.5,0.43,0.436,2.2,2.8,0.803,NA,NA,2.4,4.9,NA,2.1,3,9.4
1 season,NA,NYA,ABA,,4,NA,19,2,5.3,0.381,0,0.3,0,2,5,0.4,0.381,1.3,1.3,1,0.5,1,1.5,2.8,NA,1.3,0.5,5.3
