Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,24,DNR,ABA,PG,3,35,10.6,0.395,0.381,0.333,NA,NA,5.7,24.5,NA,11.1,30.6,NA,-0.1,0,-0.1,-0.092
1968-69,25,DNR,ABA,PG,7,183,12.8,0.6,0.048,0.524,NA,NA,3.9,24.8,NA,25.8,14.3,NA,0.4,0,0.5,0.119
1969-70,26,DNR,ABA,PG,12,313,11.2,0.477,0.424,0.271,NA,NA,4.7,25.3,NA,15.9,18.3,NA,0,0.4,0.5,0.071
1970-71,27,NYA,ABA,PG,4,76,8.5,0.453,0.048,0.238,NA,NA,NA,17.6,NA,17.7,NA,NA,0,-0.1,-0.1,-0.058
Career,NA,,ABA,,26,607,11.3,0.493,0.302,0.327,NA,NA,4.5,24.1,NA,18.1,17.7,NA,0.3,0.4,0.8,0.06
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DNR,ABA,,22,531,11.7,0.498,0.331,0.337,NA,NA,4.5,25.1,NA,18.1,17.7,NA,0.4,0.5,0.8,0.077
1 season,NA,NYA,ABA,,4,76,8.5,0.453,0.048,0.238,NA,NA,NA,17.6,NA,17.7,NA,NA,0,-0.1,-0.1,-0.058
