Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,23,DET,NBA,PF,69,NA,1255,132,318,0.415,NA,NA,NA,132,318,0.415,0.415,108,154,0.701,NA,NA,402,54,NA,NA,NA,212,372
1971-72,24,BAL,NBA,PF,40,NA,313,40,104,0.385,NA,NA,NA,40,104,0.385,0.385,27,39,0.692,NA,NA,109,23,NA,NA,NA,53,107
1972-73,25,TOT,NBA,C-PF,60,NA,964,140,327,0.428,NA,NA,NA,140,327,0.428,0.428,43,62,0.694,NA,NA,300,55,NA,NA,NA,144,323
1972-73,25,BAL,NBA,PF,1,NA,5,0,1,0,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,3,0,NA,NA,NA,1,0
1972-73,25,MIL,NBA,C,59,NA,959,140,326,0.429,NA,NA,NA,140,326,0.429,0.429,43,62,0.694,NA,NA,297,55,NA,NA,NA,143,323
1973-74,26,MIL,NBA,PF,64,NA,697,88,187,0.471,NA,NA,NA,88,187,0.471,0.471,30,46,0.652,73,126,199,54,21,16,NA,121,206
1974-75,27,TOT,TOT,PF,41,NA,403,49,135,0.363,0,0,NA,49,135,0.363,0.363,21,29,0.724,44,60,104,35,10,6,28,58,119
1974-75,27,MIL,NBA,PF,11,NA,52,3,13,0.231,NA,NA,NA,3,13,0.231,0.231,1,2,0.5,7,9,16,3,1,0,NA,7,7
1974-75,27,SSL,ABA,PF,30,NA,351,46,122,0.377,0,0,NA,46,122,0.377,0.377,20,27,0.741,37,51,88,32,9,6,28,51,112
Career,NA,,TOT,,274,NA,3632,449,1071,0.419,0,0,NA,449,1071,0.419,0.419,229,330,0.694,117,186,1114,221,31,22,28,588,1127
,NA,,NBA,,244,NA,3281,403,949,0.425,NA,NA,NA,403,949,0.425,0.425,209,303,0.69,80,135,1026,189,22,16,NA,537,1015
,NA,,ABA,,30,NA,351,46,122,0.377,0,0,NA,46,122,0.377,0.377,20,27,0.741,37,51,88,32,9,6,28,51,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIL,NBA,,134,NA,1708,231,526,0.439,NA,NA,NA,231,526,0.439,0.439,74,110,0.673,80,135,512,112,22,16,NA,271,536
1 season,NA,DET,NBA,,69,NA,1255,132,318,0.415,NA,NA,NA,132,318,0.415,0.415,108,154,0.701,NA,NA,402,54,NA,NA,NA,212,372
2 seasons,NA,BAL,NBA,,41,NA,318,40,105,0.381,NA,NA,NA,40,105,0.381,0.381,27,39,0.692,NA,NA,112,23,NA,NA,NA,54,107
1 season,NA,SSL,ABA,,30,NA,351,46,122,0.377,0,0,NA,46,122,0.377,0.377,20,27,0.741,37,51,88,32,9,6,28,51,112
