Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Dick Mehen,,5.6,1.9,0.6
Wah Wah Jones,92.6,5.9,2.1,0.8
Ronald Franz,91.3,5.9,2.1,0.9
Rich Jones,90.6,5.8,1.8,0.2
JaMychal Green,89.1,5.8,2.6,0.4
Don MacLean,87.9,5.6,1.1,0.4
Alan Henderson,86.3,6,2,1.3
George Irvine,85.8,5.5,2.5,1.2
Carl Herrera,85.4,4.6,2,0.5
Vern Gardner,85.0,5.9,1.6,-0.1
Harold Pressley,84.7,4.8,2.2,0.7
