,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,22,BOS,NBA,,9,,10,16,,,6,23
1956-57,23,BOS,NBA,,11,,10,13,,,5,27
Career,,,,,11,,10,16,,,6,27
